,index,Month,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Alert Criteria,Event Type,Demand Loss (MW),Number of Customers Affected,tdelta,fom
856,0,May,05/15/2019,12:10:00,05/15/2019,12:11:00,West Virginia,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,0.016666666666666666,0.0
857,0,May,05/18/2019,15:45:00,05/20/2019,04:00:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,68000,36.25,2465000.0
858,0,May,05/18/2019,01:55:00,05/18/2019,15:06:00,Colorado,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,30,0,13.183333333333334,0.0
859,0,May,05/18/2019,01:55:00,05/18/2019,15:06:00,Nebraska,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,30,0,13.183333333333334,0.0
860,0,May,05/18/2019,01:55:00,05/18/2019,15:06:00,New Mexico,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,30,0,13.183333333333334,0.0
861,0,May,05/18/2019,01:55:00,05/18/2019,15:06:00,Utah,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,30,0,13.183333333333334,0.0
862,0,May,05/18/2019,01:55:00,05/18/2019,15:06:00,Wyoming,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,30,0,13.183333333333334,0.0
863,0,May,05/23/2019,16:55:00,05/23/2019,23:40:00,Virginia,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,100000,6.75,675000.0
864,0,May,05/23/2019,01:11:00,05/23/2019,12:00:00,Indiana,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,0,0,10.816666666666666,0.0
865,0,May,05/24/2019,07:28:00,05/24/2019,08:30:00,Kentucky,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,1.0333333333333334,0.0
866,0,May,05/24/2019,20:09:00,05/25/2019,14:23:00,Minnesota,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,18.233333333333334,0.0
867,0,May,05/24/2019,20:09:00,05/25/2019,14:23:00,North Dakota,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,18.233333333333334,0.0
868,0,May,05/24/2019,21:47:00,05/24/2019,23:58:00,California,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system,Severe Weather,20,10961,2.183333333333333,23931.516666666663
869,0,May,05/27/2019,22:07:00,05/28/2019,03:00:00,Ohio,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,347,70000,4.883333333333334,341833.3333333334
870,0,June,06/02/2019,18:19:00,06/02/2019,20:43:00,California,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.,Severe Weather/Transmission Interruption,0,0,2.4,0.0
871,0,June,06/04/2019,10:15:00,06/04/2019,13:15:00,Nevada,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,3.0,0.0
872,0,June,06/05/2019,08:37:00,06/05/2019,08:40:00,Idaho,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0,0.05,0.0
873,0,June,06/05/2019,10:16:00,06/05/2019,10:17:00,South Dakota,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,0.016666666666666666,0.0
874,0,June,06/05/2019,09:46:00,06/05/2019,12:00:00,California,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,2.2333333333333334,0.0
875,0,June,06/06/2019,18:09:00,06/06/2019,18:35:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,55017,0.43333333333333335,23840.7
876,0,June,06/07/2019,14:43:00,06/07/2019,16:20:00,Texas,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,8,1,1.6166666666666667,1.6166666666666667
877,0,June,06/08/2019,15:50:00,06/08/2019,19:40:00,Texas,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0,3.8333333333333335,0.0
878,0,June,06/09/2019,14:45:00,06/13/2019,22:30:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,558000,103.75,57892500.0
879,0,June,06/11/2019,15:11:00,06/11/2019,17:00:00,North Dakota,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,1.8166666666666667,0.0
880,0,June,06/11/2019,07:52:00,06/11/2019,07:53:00,Utah,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0,0.016666666666666666,0.0
881,0,June,06/12/2019,14:56:00,06/12/2019,15:50:00,California,WECC,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Generation Inadequacy,982,30907,0.9,27816.3
882,0,June,06/16/2019,02:00:00,06/17/2019,23:59:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,340000,45.983333333333334,15634333.333333334
883,0,June,06/18/2019,06:21:00,06/18/2019,06:40:00,Washington,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,0.31666666666666665,0.0
884,0,June,06/19/2019,11:00:00,06/19/2019,11:01:00,Oklahoma,SPP RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,0.016666666666666666,0.0
885,0,June,06/19/2019,22:30:00,06/20/2019,19:00:00,Arkansas,SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,82045,20.5,1681922.5
886,0,June,06/20/2019,16:11:00,06/21/2019,12:45:00,Virginia,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,60000,20.566666666666666,1234000.0
887,0,June,06/21/2019,18:36:00,06/21/2019,19:27:00,Maine,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,0.85,0.0
888,0,June,06/21/2019,10:00:00,06/21/2019,11:00:00,California,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,1.0,0.0
889,0,June,06/22/2019,20:46:00,06/23/2019,00:30:00,Alabama,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,115,17318,3.7333333333333334,64653.86666666667
890,0,June,06/22/2019,20:46:00,06/23/2019,00:30:00,Georgia,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,115,17318,3.7333333333333334,64653.86666666667
891,0,June,06/23/2019,22:00:00,06/25/2019,23:00:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,265000,49.0,12985000.0
892,0,June,06/23/2019,05:13:00,06/23/2019,10:58:00,Arkansas,SPP RE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,47,16199,5.75,93144.25
893,0,June,06/24/2019,09:40:00,06/24/2019,15:17:00,Oklahoma,SPP RE,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0,5.616666666666666,0.0
894,0,June,06/24/2019,05:30:00,06/24/2019,08:45:00,Arkansas,SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,56451,3.25,183465.75
895,0,June,06/26/2019,13:58:00,06/26/2019,14:03:00,North Dakota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,53,0,0.08333333333333333,0.0
896,0,June,06/30/2019,15:15:00,06/30/2019,16:15:00,New York,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,3189,52498,1.0,52498.0
897,0,June,06/30/2019,15:30:00,06/30/2019,20:30:00,Illinois,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,100000,5.0,500000.0
898,0,July,07/02/2019,13:00:00,07/02/2019,13:22:00,Idaho,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,0.36666666666666664,0.0
899,0,July,07/06/2019,22:00:00,07/07/2019,13:57:00,Mississippi,SERC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,3000,15.95,47850.0
900,0,July,07/09/2019,01:59:00,07/09/2019,15:50:00,Arkansas,SPP RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,13.85,0.0
901,0,July,07/09/2019,01:59:00,07/09/2019,15:50:00,Louisiana,SPP RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,13.85,0.0
902,0,July,07/09/2019,01:59:00,07/09/2019,15:50:00,Mississippi,SPP RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,13.85,0.0
903,0,July,07/09/2019,01:59:00,07/09/2019,15:50:00,Texas,SPP RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,13.85,0.0
904,0,July,07/10/2019,12:10:00,07/12/2019,12:30:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,57000,48.333333333333336,2755000.0
905,0,July,07/10/2019,12:00:00,07/10/2019,12:15:00,Utah,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,0.25,0.0
906,0,July,07/11/2019,11:08:00,07/11/2019,11:13:00,Texas,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,26,2043,0.08333333333333333,170.25
907,0,July,07/13/2019,23:55:00,07/14/2019,13:00:00,Louisiana,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,31500,13.083333333333334,412125.0
908,0,July,07/13/2019,23:55:00,07/14/2019,13:00:00,Washington,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,31500,13.083333333333334,412125.0
909,0,July,07/13/2019,07:15:00,07/14/2019,17:00:00,Louisiana,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,55730,33.75,1880887.5
910,0,July,07/13/2019,18:47:00,07/13/2019,23:37:00,New York,NPCC,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident,Transmission Interruption,452,72669,4.833333333333333,351233.5
911,0,July,07/17/2019,14:12:00,07/17/2019,14:30:00,Oklahoma,SPP RE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,0.3,0.0
912,0,July,07/19/2019,19:00:00,07/21/2019,20:00:00,Michigan,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,400000,49.0,19600000.0
913,0,July,07/19/2019,09:55:00,07/19/2019,13:00:00,Wisconsin,MRO,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0,3.0833333333333335,0.0
914,0,July,07/20/2019,07:37:00,07/20/2019,09:20:00,Missouri,SERC,"Physical threat to its Bulk Electric System control center, excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the control center. Or suspicious device or activity at its Bulk Electric System control center.",Suspicious Activity,0,0,1.7166666666666666,0.0
915,0,July,07/20/2019,11:55:00,07/23/2019,00:00:00,Michigan,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,200,25000,60.083333333333336,1502083.3333333335
916,0,July,07/20/2019,11:55:00,07/23/2019,00:00:00,Wisconsin,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,200,25000,60.083333333333336,1502083.3333333335
917,0,July,07/20/2019,03:00:00,07/22/2019,07:00:00,Michigan,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,160000,52.0,8320000.0
918,0,July,07/21/2019,23:00:00,07/22/2019,20:54:00,New York,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,60,45000,21.9,985499.9999999999
919,0,July,07/22/2019,16:00:00,07/24/2019,23:00:00,Delaware,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,82500,55.0,4537500.0
920,0,July,07/22/2019,16:00:00,07/24/2019,23:00:00,Pennsylvania,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,82500,55.0,4537500.0
921,0,July,07/22/2019,17:50:00,07/25/2019,13:15:00,New Jersey,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,49,95600,67.41666666666667,6445033.333333334
922,0,July,07/23/2019,23:55:00,07/23/2019,23:56:00,Nebraska,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0,0.016666666666666666,0.0
923,0,July,07/23/2019,03:22:00,07/23/2019,05:40:00,California,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,25,2.3,57.49999999999999
924,0,July,07/23/2019,23:55:00,07/24/2019,05:22:00,Nebraska,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0,5.45,0.0
925,0,July,07/23/2019,15:39:00,07/23/2019,19:00:00,Massachusetts,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,54,54535,3.35,182692.25
926,0,July,07/24/2019,13:30:00,07/24/2019,13:31:00,Utah,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,1,0.016666666666666666,0.016666666666666666
927,0,July,07/24/2019,08:01:00,07/24/2019,12:49:00,Maine,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,4.8,0.0
928,0,July,07/28/2019,18:48:00,07/28/2019,19:18:00,Michigan,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,0.5,0.0
929,0,July,07/30/2019,08:45:00,07/30/2019,09:45:00,Louisiana,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,0,13720,1.0,13720.0
930,0,August,08/02/2019,18:24:00,08/02/2019,19:28:00,Washington,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0,1.0666666666666667,0.0
931,0,August,08/02/2019,01:49:00,08/02/2019,01:55:00,Minnesota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0,0.1,0.0
932,0,August,08/05/2019,17:23:00,08/06/2019,00:02:00,Oregon,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,66,0,6.65,0.0
933,0,August,08/07/2019,15:00:00,08/07/2019,15:30:00,California,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,0.5,0.0
934,0,August,08/07/2019,09:30:00,08/07/2019,11:15:00,Maine,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,1.75,0.0
935,0,August,08/08/2019,16:16:00,08/08/2019,22:41:00,Ohio,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,0,5600,6.416666666666667,35933.333333333336
936,0,August,08/09/2019,09:53:00,08/09/2019,10:46:00,Texas,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,0.8833333333333333,0.0
937,0,August,08/10/2019,16:11:00,08/10/2019,16:46:00,Michigan,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,0.5833333333333334,0.0
938,0,August,08/10/2019,19:59:00,08/10/2019,21:04:00,Michigan,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,1.0833333333333333,0.0
939,0,August,08/13/2019,10:00:00,08/13/2019,11:00:00,California,WECC,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident.,Vandalism,0,0,1.0,0.0
940,0,August,08/13/2019,15:10:00,08/13/2019,17:30:00,Texas,TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,0,0,2.3333333333333335,0.0
941,0,August,08/15/2019,23:03:00,08/16/2019,00:37:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Distribution Interruption,80,61318,1.5666666666666667,96064.86666666667
942,0,August,08/15/2019,11:00:00,08/15/2019,15:30:00,Kentucky,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,4.5,0.0
943,0,August,08/15/2019,11:00:00,08/15/2019,15:30:00,Ohio,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,4.5,0.0
944,0,August,08/15/2019,15:11:00,08/15/2019,18:00:00,Texas,TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,0,0,2.816666666666667,0.0
945,0,August,08/15/2019,03:07:00,08/15/2019,03:56:00,District of Columbia,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,0.8166666666666667,0.0
946,0,August,08/15/2019,03:07:00,08/15/2019,03:56:00,Maryland,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,0.8166666666666667,0.0
947,0,August,08/18/2019,16:47:00,08/18/2018,23:00:00,Texas,TRE,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident,Distribution Interruption,752,86373,0.0,0.0
948,0,August,08/18/2019,16:30:00,08/18/2019,22:00:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Transmission Interruption/Distribution Interruption,259,61000,5.5,335500.0
949,0,August,08/18/2019,15:59:00,08/18/2019,23:00:00,Louisiana,SPP RE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Transmission Interruption,271,43186,7.016666666666667,303021.76666666666
950,0,August,08/18/2019,15:59:00,08/18/2019,23:00:00,Texas,SPP RE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Transmission Interruption,271,43186,7.016666666666667,303021.76666666666
951,0,August,08/24/2019,16:10:00,08/24/2019,19:28:00,Washington,WECC,Cyber event that could potentially impact electric power system adequacy or reliability.,Suspicious Activity,0,0,3.3,0.0
952,0,August,08/25/2019,01:44:00,08/25/2019,02:20:00,Washington,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,0.6,0.0
953,0,August,08/26/2019,09:09:00,08/26/2019,13:34:00,North Dakota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0,4.416666666666667,0.0
954,0,August,08/26/2019,19:00:00,08/27/2019,03:00:00,Oklahoma,SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,0,95000,8.0,760000.0
955,0,August,08/26/2019,19:00:00,08/29/2019,13:00:00,Oklahoma,SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,103779,66.0,6849414.0
956,0,August,08/29/2019,23:30:00,08/30/2019,17:30:00,Michigan,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,18.0,0.0
957,0,August,08/31/2019,15:05:00,08/31/2019,15:46:00,New Jersey,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,0.6833333333333333,0.0
958,0,August,08/31/2019,15:05:00,08/31/2019,15:46:00,Pennsylvania,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,0.6833333333333333,0.0
959,0,August,08/31/2019,16:00:00,09/02/2019,06:00:00,California,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,38.0,0.0
960,0,September,09/04/2019,14:30:00,09/06/2019,18:00:00,Texas,TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,0,0,51.5,0.0
961,0,September,09/04/2019,11:13:00,09/04/2019,11:57:00,District of Columbia,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,0.7333333333333333,0.0
962,0,September,09/04/2019,11:13:00,09/04/2019,11:57:00,Maryland,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,0.7333333333333333,0.0
963,0,September,09/05/2019,22:00:00,09/06/2019,12:00:00,North Carolina,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,3,2000,14.0,28000.0
964,0,September,09/05/2019,22:36:00,09/06/2019,16:00:00,North Carolina,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,58000,17.4,1009199.9999999999
965,0,September,09/05/2019,22:36:00,09/06/2019,16:00:00,South Carolina,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,58000,17.4,1009199.9999999999
966,0,September,09/05/2019,04:15:00,09/05/2019,15:17:00,South Carolina,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,172278,11.033333333333333,1900800.6
967,0,September,09/05/2019,10:08:00,09/05/2019,12:08:00,Maine,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,2.0,0.0
968,0,September,09/10/2019,21:22:00,09/10/2019,21:23:00,Wyoming,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,885,0,0.016666666666666666,0.0
969,0,September,09/11/2019,22:35:00,09/11/2019,23:59:00,Michigan,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,54000,1.4,75600.0
970,0,September,09/13/2019,02:31:00,09/16/2019,17:00:00,Tennessee,SERC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0,86.48333333333333,0.0
971,0,September,09/19/2019,18:40:00,09/19/2019,18:46:00,Minnesota,MRO,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0,0.1,0.0
972,0,September,09/19/2019,18:40:00,09/19/2019,18:46:00,Washington,MRO,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0,0.1,0.0
973,0,September,09/19/2019,05:55:00,09/19/2019,14:30:00,Arizona,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,0,0,8.583333333333334,0.0
974,0,September,09/20/2019,00:21:00,09/20/2019,12:04:00,Oklahoma,SPP RE,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0,11.716666666666667,0.0
975,0,September,09/24/2019,15:56:00,09/26/2019,19:25:00,Washington,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,51.483333333333334,0.0
976,0,September,09/25/2019,17:25:00,09/25/2019,18:16:00,Wisconsin,MRO,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,0.85,0.0
977,0,September,09/25/2019,03:47:00,09/25/2019,15:40:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,25,34762,11.883333333333333,413088.4333333333
978,0,September,09/25/2019,03:47:00,09/25/2019,15:40:00,Nevada,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,25,34762,11.883333333333333,413088.4333333333
979,0,September,09/25/2019,09:59:00,09/25/2019,10:00:00,Texas,TRE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,0.016666666666666666,0.0
980,0,September,09/26/2019,14:31:00,09/26/2019,15:14:00,Maryland,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,0.7166666666666667,0.0
981,0,September,09/30/2019,05:35:00,09/30/2019,08:10:00,Washington,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0,2.5833333333333335,0.0
982,0,September,09/30/2019,12:17:00,09/30/2019,12:58:00,Nevada,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Actual Physical Attack,3736,0,0.6833333333333333,0.0
983,0,September,09/30/2019,10:53:00,09/30/2019,10:54:00,Idaho,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,0.016666666666666666,0.0
984,0,October,10/03/2019,00:13:00,10/03/2019,04:00:00,Missouri,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,3.783333333333333,0.0
985,0,October,10/06/2019,14:50:00,10/06/2019,15:00:00,Texas,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0,0.16666666666666666,0.0
986,0,October,10/10/2019,02:06:00,10/10/2019,05:05:00,Maine,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,2.9833333333333334,0.0
987,0,October,10/10/2019,00:22:00,10/10/2019,02:12:00,Colorado,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0,1.8333333333333333,0.0
988,0,October,10/11/2019,10:56:00,10/11/2019,11:46:00,Michigan,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,0.8333333333333334,0.0
